season,week,celebrity_name,predicted_fan_votes,predicted_fan_percentage
22.0,4.0,Ginger Zee,111815.95302510582,11.292686237883414
22.0,4.0,Jodie Sweetin,85891.48716904575,8.458488536373261
22.0,4.0,Kim Fields,100227.44807981895,10.02076511439266
22.0,4.0,Marla Maples,88929.95025042703,8.788434842938289
22.0,4.0,Nyle DiMarco,106052.4465616268,10.659209819391737
22.0,4.0,Paige VanZant,111879.96398298175,11.299729291966894
22.0,4.0,Von Miller,100347.48907081071,10.033928583055502
22.0,4.0,Wanya Morris,108737.93744110227,10.954159533086196
22.0,5.0,Antonio Brown,95739.0575408724,9.438762793879626
22.0,5.0,Doug Flutie,102203.61789561046,10.139202388965627
22.0,5.0,Ginger Zee,115626.641638966,11.600905832769163
22.0,5.0,Jodie Sweetin,125546.58209783363,12.686642974685114
22.0,5.0,Kim Fields,102221.791943247,10.141138590587842
22.0,5.0,Nyle DiMarco,132019.31892506362,13.397285557750859
22.0,5.0,Paige VanZant,112154.64777005279,11.221941746341704
22.0,5.0,Von Miller,105537.25182165616,10.501331296988138
22.0,5.0,Wanya Morris,108951.090366698,10.872788818031927
22.0,6.0,Antonio Brown,118315.56694209848,11.895641103036924
22.0,6.0,Doug Flutie,93965.63562880529,9.247723228504695
22.0,6.0,Ginger Zee,106378.80801428086,10.593619787600739
22.0,6.0,Jodie Sweetin,110176.78433952779,11.007113190710731
22.0,6.0,Kim Fields,106152.68953337529,10.569009339605064
22.0,6.0,Nyle DiMarco,110164.68967739158,11.005802763550284
22.0,6.0,Paige VanZant,122298.94591434514,12.33161696888492
22.0,6.0,Von Miller,106234.82309008436,10.577953694648555
22.0,6.0,Wanya Morris,126312.0568600912,12.77151992345809
22.0,7.0,Antonio Brown,121826.17882425938,12.15529941106321
22.0,7.0,Ginger Zee,128270.07513212248,12.854957380350738
22.0,7.0,Jodie Sweetin,119662.19695771649,11.920752288491778
22.0,7.0,Kim Fields,121644.57424838853,12.135611374943014
22.0,7.0,Nyle DiMarco,130392.56794040462,13.085759893691478
22.0,7.0,Paige VanZant,128260.9289010536,12.853963209183686
22.0,7.0,Von Miller,121797.58285196759,12.152195243665526
22.0,7.0,Wanya Morris,128145.8951440873,12.841461198610569
22.0,8.0,Antonio Brown,160303.936010445,15.981966336077958
22.0,8.0,Ginger Zee,176797.9022347106,17.755763139346683
22.0,8.0,Jodie Sweetin,176777.2572545963,17.753534662888182
22.0,8.0,Nyle DiMarco,171235.07725153991,17.156778330011807
22.0,8.0,Paige VanZant,165769.73375419746,16.56901677937437
22.0,8.0,Wanya Morris,149116.09349451077,14.782940752301
22.0,9.0,Antonio Brown,192290.2031755874,19.176287111644875
22.0,9.0,Ginger Zee,195352.17193987698,19.503157779680567
22.0,9.0,Nyle DiMarco,198618.4355204668,19.852030115587613
22.0,9.0,Paige VanZant,205277.70785665404,20.563940243380628
22.0,9.0,Wanya Morris,208461.48150741475,20.904584749706324
4.0,1.0,Apolo Anton Ohno,100967.8776709474,10.191214375220488
4.0,1.0,Billy Ray Cyrus,65465.639171671195,6.317268475863402
4.0,1.0,Clyde Drexler,78777.36963305867,7.757480699673183
4.0,1.0,Heather Mills,87980.10259208026,8.762502611444873
4.0,1.0,Ian Ziering,100959.31637890442,10.190263169064066
4.0,1.0,Joey Fatone,113985.16283429906,11.633072430686902
4.0,1.0,John Ratzenberger,83116.59440623308,8.230508291224414
4.0,1.0,Laila Ali,109865.93672906252,11.175847710436523
4.0,1.0,Leeza Gibbons,74456.52986967794,7.288077748739066
4.0,1.0,Paulina Porizkova,92264.32683074432,9.232541188212538
4.0,1.0,Shandi Finnessey,92161.14388332107,9.221223299434543
4.0,2.0,Apolo Anton Ohno,104682.29313480754,10.606459526320252
4.0,2.0,Billy Ray Cyrus,86181.9457544451,8.569463784805462
4.0,2.0,Clyde Drexler,74894.90208630344,7.338955461907565
4.0,2.0,Heather Mills,97340.03518292356,9.795421202258535
4.0,2.0,Ian Ziering,89890.25347565334,8.975955414775642
4.0,2.0,Joey Fatone,97261.73145945862,9.786805250958544
4.0,2.0,John Ratzenberger,86141.70445260053,8.565072712567597
4.0,2.0,Laila Ali,108539.23729591767,11.033705133031763
4.0,2.0,Leeza Gibbons,86349.12645932421,8.58777189504254
4.0,2.0,Paulina Porizkova,86189.78836927579,8.570326391815364
4.0,2.0,Shandi Finnessey,82528.98232929016,8.170063226516737
4.0,3.0,Apolo Anton Ohno,105135.14727745771,10.559323765733767
4.0,3.0,Billy Ray Cyrus,96676.21051133823,9.633234274171823
4.0,3.0,Clyde Drexler,75445.05290731919,7.33025850039936
4.0,3.0,Heather Mills,109343.54696324834,11.021538322148597
4.0,3.0,Ian Ziering,109201.31140777063,11.005912696705957
4.0,3.0,Joey Fatone,109054.6073416357,10.989776365476235
4.0,3.0,John Ratzenberger,92574.42544703584,9.18576268735854
4.0,3.0,Laila Ali,96590.0852014713,9.623844653251949
4.0,3.0,Leeza Gibbons,109278.1941137096,11.014356131941256
4.0,3.0,Shandi Finnessey,96701.41882901343,9.635992602812523
4.0,4.0,Apolo Anton Ohno,134701.20498558634,13.681806650603164
4.0,4.0,Billy Ray Cyrus,110672.96155566728,11.051933865956041
4.0,4.0,Clyde Drexler,81363.60316523253,7.885026770632845
4.0,4.0,Heather Mills,120449.37601243588,12.118977328182428
4.0,4.0,Ian Ziering,125083.26292061596,12.626229467892525
4.0,4.0,Joey Fatone,144215.93948787384,14.729375017763875
4.0,4.0,John Ratzenberger,86435.73429160508,8.428953376132965
4.0,4.0,Laila Ali,110758.17554487061,11.061215519894416
4.0,4.0,Leeza Gibbons,86319.74203611238,8.416482002941743
4.0,5.0,Apolo Anton Ohno,166903.69183623118,17.056602670608758
4.0,5.0,Billy Ray Cyrus,98789.47101964381,9.656321156797121
4.0,5.0,Clyde Drexler,77558.55090654451,7.396998644395304
4.0,5.0,Heather Mills,119975.29805683276,11.938157842941743
4.0,5.0,Ian Ziering,135488.078045682,13.621856853294652
4.0,5.0,Joey Fatone,140820.84820053936,14.202725966126778
4.0,5.0,John Ratzenberger,103992.59440552887,10.214538044786009
4.0,5.0,Laila Ali,156471.46752899754,15.912798821049634
4.0,6.0,Apolo Anton Ohno,163211.26909464662,16.48546931910275
4.0,6.0,Billy Ray Cyrus,125004.36434701532,12.3572826996069
4.0,6.0,Heather Mills,135784.52693618572,13.517103358115964
4.0,6.0,Ian Ziering,141412.87754887794,14.12433862550663
4.0,6.0,Joey Fatone,157617.3042868431,15.878233873779102
4.0,6.0,John Ratzenberger,113938.36730834573,11.17165468237946
4.0,6.0,Laila Ali,163031.29047808563,16.4659174415092
4.0,7.0,Apolo Anton Ohno,174203.82496198994,17.470133163075484
4.0,7.0,Billy Ray Cyrus,125842.83774897573,12.29703173984287
4.0,7.0,Ian Ziering,174355.65193607204,17.48647296131904
4.0,7.0,Joey Fatone,189323.87274694478,19.100274750917528
4.0,7.0,John Ratzenberger,147122.96089703543,14.564487829253274
4.0,7.0,Laila Ali,189150.85170898205,19.081599555591804
4.0,8.0,Apolo Anton Ohno,229078.8568138169,23.106985531189597
4.0,8.0,Billy Ray Cyrus,154407.364741183,15.144436937124505
4.0,8.0,Ian Ziering,188083.39992254906,18.721295171533683
4.0,8.0,Joey Fatone,217975.14882881436,21.916277991041547
4.0,8.0,Laila Ali,210455.22969363668,21.111004369110667
4.0,9.0,Apolo Anton Ohno,249043.5102298755,24.898404698566388
4.0,9.0,Ian Ziering,244995.42696877723,24.468873034854145
4.0,9.0,Joey Fatone,252963.71274053736,25.314576362170556
4.0,9.0,Laila Ali,252997.35006080987,25.31814590440891
4.0,10.0,Apolo Anton Ohno,339372.99903987354,33.96938548552708
4.0,10.0,Joey Fatone,332071.0686939957,33.20034096737753
4.0,10.0,Laila Ali,328555.93226613064,32.830273547095395
15.0,1.0,Apolo Anton Ohno,79398.76568054977,7.964389651314852
15.0,1.0,Bristol Palin,71196.7873197691,7.05911225281486
15.0,1.0,Drew Lachey,77656.44752372488,7.771574614283494
15.0,1.0,Emmitt Smith,87391.14365659433,8.852143081814065
15.0,1.0,Gilles Marini,85860.92613720152,8.681790492666881
15.0,1.0,Helio Castroneves,77608.6474131824,7.766272369776674
15.0,1.0,Joey Fatone,74388.49635885531,7.410613237055879
15.0,1.0,Kelly Monaco,77772.00568266383,7.784334497930571
15.0,1.0,Kirstie Alley,69423.26242576448,6.864224898644591
15.0,1.0,Melissa Rycroft,76062.20042395478,7.595363495903663
15.0,1.0,Pamela Anderson,62955.72477954031,6.156533695020523
15.0,1.0,Sabrina Bryan,80958.79889354132,8.137265417536476
15.0,1.0,Shawn Johnson,79326.79370465799,7.95638229523747
15.0,2.0,Apolo Anton Ohno,88265.70472953693,8.87581400479266
15.0,2.0,Bristol Palin,66819.59940247961,6.523853703303166
15.0,2.0,Drew Lachey,81745.11462058638,8.15643710769393
15.0,2.0,Emmitt Smith,81798.48232363278,8.162327517371804
15.0,2.0,Gilles Marini,91504.57726879745,9.234314541982586
15.0,2.0,Helio Castroneves,83280.79491332396,8.325556529102775
15.0,2.0,Joey Fatone,81735.38981336972,8.155388035484094
15.0,2.0,Kelly Monaco,79911.8649862563,7.9548061229619265
15.0,2.0,Kirstie Alley,76800.10752501983,7.613241654382746
15.0,2.0,Melissa Rycroft,84958.58400078876,8.510544909217344
15.0,2.0,Sabrina Bryan,93277.24340288716,9.4308175175925
15.0,2.0,Shawn Johnson,89902.5370133211,9.056898356114468
15.0,3.0,Apolo Anton Ohno,91613.87664493504,9.167702191568623
15.0,3.0,Bristol Palin,81831.81948297806,8.096160718525152
15.0,3.0,Drew Lachey,86737.87945245956,8.632675299199173
15.0,3.0,Emmitt Smith,90057.5014394056,8.996754787495746
15.0,3.0,Gilles Marini,91712.79335751173,9.178570796795265
15.0,3.0,Helio Castroneves,91654.70031262716,9.172186421162753
15.0,3.0,Kelly Monaco,96642.66826087955,9.72119170617545
15.0,3.0,Kirstie Alley,86688.01483330467,8.627214648435952
15.0,3.0,Melissa Rycroft,96499.11670644516,9.705372185316252
15.0,3.0,Sabrina Bryan,91679.05023962709,9.174881156536072
15.0,3.0,Shawn Johnson,94882.57926982637,9.527290088789563
15.0,4.0,Apolo Anton Ohno,107579.12733457846,10.724470976362754
15.0,4.0,Bristol Palin,100447.58715984898,9.949634058134764
15.0,4.0,Emmitt Smith,112010.24689875085,11.207269758529964
15.0,4.0,Gilles Marini,121926.11993197523,12.291071392680283
15.0,4.0,Kelly Monaco,115999.21814795729,11.642709520262311
15.0,4.0,Kirstie Alley,94698.19749582809,9.32711341448694
15.0,4.0,Melissa Rycroft,114840.02930692362,11.516091454626482
15.0,4.0,Sabrina Bryan,110638.56505804343,11.057715988441302
15.0,4.0,Shawn Johnson,121860.90866609408,12.2839234364752
15.0,5.0,Apolo Anton Ohno,126875.9344909747,12.70332421325662
15.0,5.0,Emmitt Smith,125954.18526239145,12.60319147996289
15.0,5.0,Gilles Marini,126979.7184757033,12.714595993099845
15.0,5.0,Kelly Monaco,116631.30352059811,11.592434144605312
15.0,5.0,Kirstie Alley,118695.18927786118,11.815869141575558
15.0,5.0,Melissa Rycroft,126739.57710944761,12.688513550366375
15.0,5.0,Sabrina Bryan,131152.66154400882,13.16836245537385
15.0,5.0,Shawn Johnson,126971.43031901485,12.71370902175955
15.0,6.0,Apolo Anton Ohno,132036.31759031193,13.264371963926497
15.0,6.0,Emmitt Smith,117987.88432476272,11.739143696262687
15.0,6.0,Gilles Marini,122048.9075654511,12.17921810076818
15.0,6.0,Kelly Monaco,119852.32951444664,11.941101571655553
15.0,6.0,Kirstie Alley,121927.92010878843,12.166084122236015
15.0,6.0,Melissa Rycroft,130130.81386606272,13.057030310367479
15.0,6.0,Sabrina Bryan,132097.87771511936,13.2710750561992
15.0,6.0,Shawn Johnson,123917.94931505708,12.381975178584392
15.0,7.0,Apolo Anton Ohno,136924.1302326999,13.642396470734038
15.0,7.0,Emmitt Smith,142758.7838369723,14.272239852778345
15.0,7.0,Gilles Marini,138738.39900106567,13.838129040268397
15.0,7.0,Kelly Monaco,148245.64909993604,14.865551733126768
15.0,7.0,Kirstie Alley,117631.18187274429,11.568781045857158
15.0,7.0,Melissa Rycroft,159749.99838351505,16.112501608018718
15.0,7.0,Shawn Johnson,155951.85757306675,15.700400249216578
15.0,8.0,Apolo Anton Ohno,146480.9646836828,14.676844529027614
15.0,8.0,Emmitt Smith,145520.74991603062,14.572973889262455
15.0,8.0,Gilles Marini,146635.0603890143,14.693521343585877
15.0,8.0,Kelly Monaco,142362.09049514978,14.231533327912148
15.0,8.0,Kirstie Alley,129081.01259672639,12.799588060544925
15.0,8.0,Melissa Rycroft,150109.44515121574,15.069572069028814
15.0,8.0,Shawn Johnson,139810.67676818033,13.955966780638164
15.0,9.0,Apolo Anton Ohno,202606.74987215144,20.278243868442996
15.0,9.0,Emmitt Smith,192073.60098087997,19.15311564259644
15.0,9.0,Kelly Monaco,192737.18067829544,19.223940706766538
15.0,9.0,Melissa Rycroft,203885.08942607307,20.414933345395475
15.0,9.0,Shawn Johnson,208697.37904260014,20.929766436798555
11.0,1.0,Audrina Patridge,83789.99633894389,8.376999394899704
11.0,1.0,Brandy,99809.40401699593,10.1510412706182
11.0,1.0,Bristol Palin,79677.7041137717,7.924608834907128
11.0,1.0,David Hasselhoff,67455.16100683315,6.589197583389929
11.0,1.0,Florence Henderson,79794.80611456161,7.937499478776055
11.0,1.0,Jennifer Grey,103536.93390882669,10.566214973105671
11.0,1.0,Kurt Warner,83600.61940262487,8.356135136369245
11.0,1.0,Kyle Massey,99799.39642609704,10.149939763799686
11.0,1.0,Margaret Cho,67636.79897344408,6.608951634913792
11.0,1.0,Michael Bolton,71661.24733094772,7.047081606244723
11.0,1.0,Rick Fox,95631.70866230864,9.686744945800989
11.0,1.0,The Situation,67606.22370464471,6.605585377174877
11.0,2.0,Audrina Patridge,102923.06177643752,10.407648759557617
11.0,2.0,Brandy,94607.04749881932,9.490551028495062
11.0,2.0,Bristol Palin,98782.6752662329,9.950509621378925
11.0,2.0,Florence Henderson,86531.34880554615,8.604257756194608
11.0,2.0,Jennifer Grey,106905.74046666289,10.84829824951823
11.0,2.0,Kurt Warner,94670.91933802777,9.497569735695722
11.0,2.0,Kyle Massey,99016.0225837629,9.976254944537745
11.0,2.0,Margaret Cho,82330.60126525066,8.145080351086541
11.0,2.0,Michael Bolton,57047.83239815711,5.4170922043827865
11.0,2.0,Rick Fox,94752.26361644041,9.506520946890102
11.0,2.0,The Situation,82432.48698466236,8.156216402262665
11.0,3.0,Audrina Patridge,116038.63325290053,11.758902489180414
11.0,3.0,Brandy,107840.3707179449,10.856482206569583
11.0,3.0,Bristol Palin,87199.00666051159,8.601160393686737
11.0,3.0,Florence Henderson,91310.33726128012,9.04822172942449
11.0,3.0,Jennifer Grey,107789.04179829094,10.850850160431497
11.0,3.0,Kurt Warner,103902.79321383701,10.424293520388515
11.0,3.0,Kyle Massey,103741.73802204369,10.406647016370442
11.0,3.0,Margaret Cho,83063.66248953968,8.152718869316674
11.0,3.0,Rick Fox,107827.95828953972,10.855125791397372
11.0,3.0,The Situation,91286.45829411183,9.045597823234278
11.0,4.0,Audrina Patridge,127132.26176900565,12.851267524448833
11.0,4.0,Brandy,132301.10201282596,13.418543756411266
11.0,4.0,Bristol Palin,91219.75239430377,8.944050068179488
11.0,4.0,Florence Henderson,99057.99436055675,9.790893756901715
11.0,4.0,Jennifer Grey,152526.00001061772,15.647281350952909
11.0,4.0,Kurt Warner,96174.62009279845,9.478913290597946
11.0,4.0,Kyle Massey,111633.73741636645,11.157005413476723
11.0,4.0,Rick Fox,109190.15226904288,10.890873289992605
11.0,4.0,The Situation,80764.37967448239,7.821171549038516
11.0,5.0,Audrina Patridge,126329.56575130591,12.640366568010663
11.0,5.0,Brandy,146473.27938064255,14.835452517411344
11.0,5.0,Bristol Palin,100829.14915350726,9.885763619555288
11.0,5.0,Florence Henderson,116258.08351157441,11.548747580092622
11.0,5.0,Jennifer Grey,136329.83844363302,13.728315985464066
11.0,5.0,Kurt Warner,131359.68201946787,13.18712554905991
11.0,5.0,Kyle Massey,111170.13128363845,10.999003441683836
11.0,5.0,Rick Fox,131250.2704562306,13.175224738722273
11.0,6.0,Audrina Patridge,153700.57857080788,15.453758126302773
11.0,6.0,Brandy,171510.2280095943,17.3880398017699
11.0,6.0,Bristol Palin,135915.14286877765,13.53134302266557
11.0,6.0,Jennifer Grey,140366.33751447208,14.01150549026338
11.0,6.0,Kurt Warner,109026.09083039765,10.64727871680667
11.0,6.0,Kyle Massey,144806.7478558705,14.491164105219784
11.0,6.0,Rick Fox,144674.87435007995,14.476910736971924
25.0,1.0,Barbara Corcoran,60274.00804402051,5.863033229873182
25.0,1.0,Debbie Gibson,71735.3522578376,7.116510176542754
25.0,1.0,Derek Fisher,75507.86106239403,7.532212824069672
25.0,1.0,Drew Scott,67880.40636541489,6.693254131655999
25.0,1.0,Frankie Muniz,79470.64446142239,7.970278953403959
25.0,1.0,Jordan Fisher,90595.9185901583,9.2071337034039
25.0,1.0,Lindsey Stirling,90466.1141313709,9.192643404581485
25.0,1.0,Nick Lachey,75483.34892333219,7.5294917936016175
25.0,1.0,Nikki Bella,82931.37917138218,8.353982498148062
25.0,1.0,Sasha Pieterse,75493.72399185786,7.530626121045996
25.0,1.0,Terrell Owens,64116.08999475053,6.281501751199715
25.0,1.0,Vanessa Lachey,86745.58268578081,8.77798415712176
25.0,1.0,Victoria Arlen,79299.57032027781,7.951347255351899
25.0,2.0,Barbara Corcoran,63442.399479187654,6.209259550943942
25.0,2.0,Debbie Gibson,75193.75158234956,7.4990326263864935
25.0,2.0,Derek Fisher,70160.0333098106,6.944718643402942
25.0,2.0,Drew Scott,75159.7681098387,7.495259646740974
25.0,2.0,Frankie Muniz,86670.29748583335,8.771352401712148
25.0,2.0,Jordan Fisher,86702.13339967013,8.774878458257014
25.0,2.0,Lindsey Stirling,81688.07041598964,8.217666847696476
25.0,2.0,Nick Lachey,70106.8067539183,6.938885067562532
25.0,2.0,Nikki Bella,72039.91072599098,7.151469872126962
25.0,2.0,Sasha Pieterse,81772.59245554068,8.227019711876618
25.0,2.0,Terrell Owens,71703.03769995458,7.114373613269127
25.0,2.0,Vanessa Lachey,85139.67900973598,8.601053394269059
25.0,2.0,Victoria Arlen,80221.51957217985,8.055030165755714
8.0,1.0,Belinda Carlisle,70649.74409099348,6.99426217551911
8.0,1.0,Chuck Wicks,81930.9401535117,8.239587180968275
8.0,1.0,David Alan Grier,78148.61259005676,7.820760882175595
8.0,1.0,Denise Richards,74405.04859531898,7.40746397135515
8.0,1.0,Gilles Marini,96650.62065796922,9.879982491337142
8.0,1.0,Holly Madison,74184.95624588442,7.383214930195583
8.0,1.0,Lawrence Taylor,66821.36396262438,6.574474987590121
8.0,1.0,Lil' Kim,85607.43973272345,8.647837232736864
8.0,1.0,Melissa Rycroft,92940.20499990741,9.465040896043222
8.0,1.0,Shawn Johnson,92902.22499589056,9.460821542762654
8.0,1.0,Steve Wozniak,55538.35684532997,5.347824613656981
8.0,1.0,Steve-O,70804.04465986589,7.01120667350484
8.0,1.0,Ty Murray,59416.4424699238,5.767522422154463
8.0,2.0,Belinda Carlisle,68855.74467076841,6.797377537272218
8.0,2.0,Chuck Wicks,75538.36783522967,7.532508010422352
8.0,2.0,David Alan Grier,65311.55007734348,6.409458347983247
8.0,2.0,Denise Richards,79115.2352726255,7.927729523846285
8.0,2.0,Gilles Marini,99231.09366274497,10.16912952073782
8.0,2.0,Holly Madison,68789.69707629966,6.7901495393686
8.0,2.0,Lawrence Taylor,75707.52272436523,7.551158785337552
8.0,2.0,Lil' Kim,85900.3868690845,8.680400346036192
8.0,2.0,Melissa Rycroft,96232.66976025241,9.833247698462241
8.0,2.0,Shawn Johnson,89260.82264985087,9.054535678514428
8.0,2.0,Steve Wozniak,65426.567748021065,6.421993929606824
8.0,2.0,Steve-O,55008.15167862448,5.290541565250909
8.0,2.0,Ty Murray,75622.18997478971,7.5417695171613275
24.0,1.0,Bonner Bolton,73817.48501043303,7.282006849088375
24.0,1.0,Charo,70719.19685239872,6.943862929222946
24.0,1.0,Chris Kattan,58602.43962009826,5.631780126450435
24.0,1.0,David Ross,92049.82678939529,9.288876596350244
24.0,1.0,Erika Jayne,79799.88537970385,7.9374633629406945
24.0,1.0,Heather Morris,91995.62068317398,9.282847384190564
24.0,1.0,Mr. T,67872.04222124294,6.634034943864031
24.0,1.0,Nancy Kerrigan,91828.92756215225,9.264406975499673
24.0,1.0,Nick Viall,79884.13404256187,7.946742963971073
24.0,1.0,Normani,88823.52995766903,8.931868677860173
24.0,1.0,Rashad Jennings,100889.99148079773,10.27058568046037
24.0,1.0,Simone Biles,103716.92040037304,10.585523510101416
24.0,2.0,Bonner Bolton,85298.54670052532,8.546832771199355
24.0,2.0,Charo,76769.20249024036,7.608700729654577
24.0,2.0,Chris Kattan,68639.80725999038,6.720787474045685
24.0,2.0,David Ross,82486.71937496141,8.236883700630324
24.0,2.0,Erika Jayne,85143.13469538823,8.529676351079324
24.0,2.0,Heather Morris,90726.31876495549,9.146738939759528
24.0,2.0,Mr. T,68464.06319265225,6.701694290150641
24.0,2.0,Nancy Kerrigan,85295.9218666696,8.546528367626111
24.0,2.0,Nick Viall,76946.37940715956,7.628145298674407
24.0,2.0,Normani,96097.88926346898,9.742505026131646
24.0,2.0,Rashad Jennings,96228.69374526048,9.757055666651572
24.0,2.0,Simone Biles,87903.32323872794,8.834451384396827
24.0,3.0,Bonner Bolton,77409.05264237312,7.611079792823408
24.0,3.0,Charo,77483.95377340168,7.619241932693336
24.0,3.0,David Ross,97766.69928352856,9.84118817578712
24.0,3.0,Erika Jayne,83296.63919488575,8.252830848825585
24.0,3.0,Heather Morris,103495.59400210588,10.47381330863489
24.0,3.0,Mr. T,77526.98936884209,7.623947568915232
24.0,3.0,Nancy Kerrigan,103566.29791549544,10.481622460579663
24.0,3.0,Nick Viall,83431.68967651181,8.267581306449364
24.0,3.0,Normani,106358.30403710723,10.790614365582737
24.0,3.0,Rashad Jennings,89034.6070452472,8.88091503759844
24.0,3.0,Simone Biles,100630.17306050123,10.15716520211023
24.0,4.0,Bonner Bolton,98409.873901698,9.823867755324738
24.0,4.0,David Ross,95455.49786276133,9.501117495248971
24.0,4.0,Erika Jayne,92657.33054942745,9.195883830728674
24.0,4.0,Heather Morris,106655.85986245288,10.727511715211953
24.0,4.0,Mr. T,87181.98143054622,8.600222094213764
24.0,4.0,Nancy Kerrigan,101128.18426631902,10.121336479475033
24.0,4.0,Nick Viall,92825.18569582573,9.214176341808619
24.0,4.0,Normani,98308.25239534411,9.812769047671173
24.0,4.0,Rashad Jennings,117898.06690703606,11.96527715788601
24.0,4.0,Simone Biles,109479.7671285892,11.037838082431062
24.0,5.0,Bonner Bolton,99696.09743181712,9.867758689270122
24.0,5.0,David Ross,96792.13470637148,9.553221634730175
24.0,5.0,Erika Jayne,105714.33663790966,10.521175751913441
24.0,5.0,Heather Morris,111726.46140833003,11.17586651305901
24.0,5.0,Nancy Kerrigan,117866.40168285072,11.846313170992971
24.0,5.0,Nick Viall,111737.6458202017,11.177090234014479
24.0,5.0,Normani,126808.57419608322,12.825776171087018
24.0,5.0,Rashad Jennings,105715.2848767625,10.521255777639654
24.0,5.0,Simone Biles,123943.06323967363,12.511542057293132
24.0,6.0,Bonner Bolton,117717.77259303062,11.709278338132078
24.0,6.0,David Ross,116033.76900827065,11.527048226854212
24.0,6.0,Heather Morris,136611.51808691322,13.76202957036761
24.0,6.0,Nancy Kerrigan,124561.26425737029,12.451135024452386
24.0,6.0,Nick Viall,114319.93692865536,11.341715057779458
24.0,6.0,Normani,133001.0450049036,13.368693300552426
24.0,6.0,Rashad Jennings,129769.029585493,13.017007084256925
24.0,6.0,Simone Biles,127985.66453536325,12.823093397604902
24.0,7.0,Bonner Bolton,123826.77481889672,12.232828545416806
24.0,7.0,David Ross,127732.3164562981,12.65239575739305
24.0,7.0,Nancy Kerrigan,142383.53883684878,14.23143922030718
24.0,7.0,Nick Viall,135080.6422857893,13.443393498733611
24.0,7.0,Normani,164229.36836290694,16.598712810574384
24.0,7.0,Rashad Jennings,153344.220221377,15.417427622122485
24.0,7.0,Simone Biles,153403.1390178831,15.423802545452483
24.0,8.0,Bonner Bolton,168319.70526962585,16.621368147873937
24.0,8.0,David Ross,187193.36926010496,18.62933783226281
24.0,8.0,Normani,224612.4546454314,22.631316578311278
24.0,8.0,Rashad Jennings,213988.0557051336,21.492542995136656
24.0,8.0,Simone Biles,205886.4151197042,20.62543444641532
11.0,7.0,Brandy,174391.96392950608,17.497343588469782
11.0,7.0,Bristol Palin,156715.56969997947,15.597666339236902
11.0,7.0,Jennifer Grey,174549.54563285937,17.514313903837326
11.0,7.0,Kurt Warner,167719.62274005043,16.779337521012575
11.0,7.0,Kyle Massey,161110.7952064814,16.069266745491806
11.0,7.0,Rick Fox,165512.50279112323,16.542071901951612
11.0,8.0,Brandy,214036.3863423886,21.49926075858898
11.0,8.0,Bristol Palin,178837.58825432122,17.740649169036516
11.0,8.0,Jennifer Grey,214152.0001495369,21.51164024197552
11.0,8.0,Kurt Warner,182387.27488312894,18.118566044915507
11.0,8.0,Kyle Massey,210586.7503706243,21.129883785483475
11.0,9.0,Brandy,250064.36393469005,25.006104728444928
11.0,9.0,Bristol Palin,233455.37067658312,23.244983969811877
11.0,9.0,Jennifer Grey,262457.9573239942,26.32258933541496
11.0,9.0,Kyle Massey,254022.3080647326,25.426321966328235
11.0,10.0,Bristol Palin,310369.0079299435,30.91579160504445
11.0,10.0,Jennifer Grey,359998.2554009303,36.14214086465513
11.0,10.0,Kyle Massey,329632.73666912614,32.94206753030041
7.0,1.0,Brooke Burke,95106.24127546501,9.70845884767279
7.0,1.0,Cloris Leachman,64848.038183466924,6.359645467183506
7.0,1.0,Cody Linley,81051.14390024317,8.143145170605381
7.0,1.0,Jeffrey Ross,50063.04442565293,4.7597723922527475
7.0,1.0,Kim Kardashian,73759.7128581596,7.3373683032238475
7.0,1.0,Lance Bass,84404.52084887147,8.515253093715568
7.0,1.0,Maurice Greene,77372.43633716421,7.735990619481207
7.0,1.0,Misty May-Treanor,82745.89445774844,8.331097789312402
7.0,1.0,Rocco DiSpirito,70241.2148337556,6.950298422257818
7.0,1.0,Susan Lucci,73677.26624707486,7.328290840489872
7.0,1.0,Ted McGinley,73862.19728030267,7.348631790541566
7.0,1.0,Toni Braxton,88188.76946117265,8.936239133260212
7.0,1.0,Warren Sapp,84679.51989092243,8.545808130003083
7.0,2.0,Brooke Burke,107105.53035358447,10.872249917225094
7.0,2.0,Cloris Leachman,69929.44612888958,6.799661583872355
7.0,2.0,Cody Linley,94630.55860387943,9.494748928711159
7.0,2.0,Kim Kardashian,78186.33586427028,7.694837198377025
7.0,2.0,Lance Bass,90408.95857614928,9.030769085407492
7.0,2.0,Maurice Greene,86486.41420451847,8.600784137362382
7.0,2.0,Misty May-Treanor,94599.23478835034,9.49131437550937
7.0,2.0,Rocco DiSpirito,74079.06520926839,7.248706043391522
7.0,2.0,Susan Lucci,94796.09013717073,9.512960409117001
7.0,2.0,Toni Braxton,102860.44705902287,10.402497472192046
7.0,2.0,Warren Sapp,106917.91907489613,10.851470848834557
7.0,3.0,Brooke Burke,138359.02253341716,14.091641094478867
7.0,3.0,Cloris Leachman,82707.90404236938,8.033314983447772
7.0,3.0,Cody Linley,106006.34111182866,10.549901374176333
7.0,3.0,Lance Bass,110587.80319084236,11.048566866964899
7.0,3.0,Maurice Greene,119891.17697426328,12.064361582464015
7.0,3.0,Rocco DiSpirito,101260.69016184662,10.034571696380958
7.0,3.0,Susan Lucci,105994.17389019966,10.548580582019836
